copybook_id,coverage_part,coverage_name,state,kind,path
GPVTY001,PR,Premises and Operations Liability,VT,PARTY-RECORD,copybooks/PR/gpvty001.cpy
GPVTC001,PR,Premises and Operations Liability,VT,COMMAREA,copybooks/PR/gpvtc001.cpy
GPVTR001,PR,Premises and Operations Liability,VT,RATING-FACTORS,copybooks/PR/gpvtr001.cpy
GPVTE001,PR,Premises and Operations Liability,VT,ENDORSEMENT,copybooks/PR/gpvte001.cpy
GPVTM001,PR,Premises and Operations Liability,VT,ERROR-MSG,copybooks/PR/gpvtm001.cpy
GPVAP001,PR,Premises and Operations Liability,VA,POLICY-RECORD,copybooks/PR/gpvap001.cpy
GPVAY001,PR,Premises and Operations Liability,VA,PARTY-RECORD,copybooks/PR/gpvay001.cpy
GPVAC001,PR,Premises and Operations Liability,VA,COMMAREA,copybooks/PR/gpvac001.cpy
GPVAR001,PR,Premises and Operations Liability,VA,RATING-FACTORS,copybooks/PR/gpvar001.cpy
GPVAE001,PR,Premises and Operations Liability,VA,ENDORSEMENT,copybooks/PR/gpvae001.cpy
GPVAM001,PR,Premises and Operations Liability,VA,ERROR-MSG,copybooks/PR/gpvam001.cpy
GPWAP001,PR,Premises and Operations Liability,WA,POLICY-RECORD,copybooks/PR/gpwap001.cpy
GPWAY001,PR,Premises and Operations Liability,WA,PARTY-RECORD,copybooks/PR/gpway001.cpy
GPWAC001,PR,Premises and Operations Liability,WA,COMMAREA,copybooks/PR/gpwac001.cpy
GPWAR001,PR,Premises and Operations Liability,WA,RATING-FACTORS,copybooks/PR/gpwar001.cpy
GPWAE001,PR,Premises and Operations Liability,WA,ENDORSEMENT,copybooks/PR/gpwae001.cpy
GPWAM001,PR,Premises and Operations Liability,WA,ERROR-MSG,copybooks/PR/gpwam001.cpy
GPWVP001,PR,Premises and Operations Liability,WV,POLICY-RECORD,copybooks/PR/gpwvp001.cpy
GPWVY001,PR,Premises and Operations Liability,WV,PARTY-RECORD,copybooks/PR/gpwvy001.cpy
GPWVC001,PR,Premises and Operations Liability,WV,COMMAREA,copybooks/PR/gpwvc001.cpy
GPWVR001,PR,Premises and Operations Liability,WV,RATING-FACTORS,copybooks/PR/gpwvr001.cpy
GPWVE001,PR,Premises and Operations Liability,WV,ENDORSEMENT,copybooks/PR/gpwve001.cpy
GPWVM001,PR,Premises and Operations Liability,WV,ERROR-MSG,copybooks/PR/gpwvm001.cpy
GPWIP001,PR,Premises and Operations Liability,WI,POLICY-RECORD,copybooks/PR/gpwip001.cpy
GPWIY001,PR,Premises and Operations Liability,WI,PARTY-RECORD,copybooks/PR/gpwiy001.cpy
GPWIC001,PR,Premises and Operations Liability,WI,COMMAREA,copybooks/PR/gpwic001.cpy
GPWIR001,PR,Premises and Operations Liability,WI,RATING-FACTORS,copybooks/PR/gpwir001.cpy
GPWIE001,PR,Premises and Operations Liability,WI,ENDORSEMENT,copybooks/PR/gpwie001.cpy
GPWIM001,PR,Premises and Operations Liability,WI,ERROR-MSG,copybooks/PR/gpwim001.cpy
GPWYP001,PR,Premises and Operations Liability,WY,POLICY-RECORD,copybooks/PR/gpwyp001.cpy
GPWYY001,PR,Premises and Operations Liability,WY,PARTY-RECORD,copybooks/PR/gpwyy001.cpy
GPWYC001,PR,Premises and Operations Liability,WY,COMMAREA,copybooks/PR/gpwyc001.cpy
GPWYR001,PR,Premises and Operations Liability,WY,RATING-FACTORS,copybooks/PR/gpwyr001.cpy
GPWYE001,PR,Premises and Operations Liability,WY,ENDORSEMENT,copybooks/PR/gpwye001.cpy
GPWYM001,PR,Premises and Operations Liability,WY,ERROR-MSG,copybooks/PR/gpwym001.cpy
GRALP001,PC,Products and Completed Operations Liability,AL,POLICY-RECORD,copybooks/PC/gralp001.cpy
GRALY001,PC,Products and Completed Operations Liability,AL,PARTY-RECORD,copybooks/PC/graly001.cpy
GRALC001,PC,Products and Completed Operations Liability,AL,COMMAREA,copybooks/PC/gralc001.cpy
GRALR001,PC,Products and Completed Operations Liability,AL,RATING-FACTORS,copybooks/PC/gralr001.cpy
GRALE001,PC,Products and Completed Operations Liability,AL,ENDORSEMENT,copybooks/PC/grale001.cpy
GRALM001,PC,Products and Completed Operations Liability,AL,ERROR-MSG,copybooks/PC/gralm001.cpy
GRAKP001,PC,Products and Completed Operations Liability,AK,POLICY-RECORD,copybooks/PC/grakp001.cpy
GRAKY001,PC,Products and Completed Operations Liability,AK,PARTY-RECORD,copybooks/PC/graky001.cpy
GRAKC001,PC,Products and Completed Operations Liability,AK,COMMAREA,copybooks/PC/grakc001.cpy
GRAKR001,PC,Products and Completed Operations Liability,AK,RATING-FACTORS,copybooks/PC/grakr001.cpy
GRAKE001,PC,Products and Completed Operations Liability,AK,ENDORSEMENT,copybooks/PC/grake001.cpy
GRAKM001,PC,Products and Completed Operations Liability,AK,ERROR-MSG,copybooks/PC/grakm001.cpy
GRAZP001,PC,Products and Completed Operations Liability,AZ,POLICY-RECORD,copybooks/PC/grazp001.cpy
GRAZY001,PC,Products and Completed Operations Liability,AZ,PARTY-RECORD,copybooks/PC/grazy001.cpy
GRAZC001,PC,Products and Completed Operations Liability,AZ,COMMAREA,copybooks/PC/grazc001.cpy
GRAZR001,PC,Products and Completed Operations Liability,AZ,RATING-FACTORS,copybooks/PC/grazr001.cpy
GRAZE001,PC,Products and Completed Operations Liability,AZ,ENDORSEMENT,copybooks/PC/graze001.cpy
GRAZM001,PC,Products and Completed Operations Liability,AZ,ERROR-MSG,copybooks/PC/grazm001.cpy
GRARP001,PC,Products and Completed Operations Liability,AR,POLICY-RECORD,copybooks/PC/grarp001.cpy
GRARY001,PC,Products and Completed Operations Liability,AR,PARTY-RECORD,copybooks/PC/grary001.cpy
GRARC001,PC,Products and Completed Operations Liability,AR,COMMAREA,copybooks/PC/grarc001.cpy
GRARR001,PC,Products and Completed Operations Liability,AR,RATING-FACTORS,copybooks/PC/grarr001.cpy
GRARE001,PC,Products and Completed Operations Liability,AR,ENDORSEMENT,copybooks/PC/grare001.cpy
GRARM001,PC,Products and Completed Operations Liability,AR,ERROR-MSG,copybooks/PC/grarm001.cpy
GRCAP001,PC,Products and Completed Operations Liability,CA,POLICY-RECORD,copybooks/PC/grcap001.cpy
GRCAY001,PC,Products and Completed Operations Liability,CA,PARTY-RECORD,copybooks/PC/grcay001.cpy
GRCAC001,PC,Products and Completed Operations Liability,CA,COMMAREA,copybooks/PC/grcac001.cpy
GRCAR001,PC,Products and Completed Operations Liability,CA,RATING-FACTORS,copybooks/PC/grcar001.cpy
GRCAE001,PC,Products and Completed Operations Liability,CA,ENDORSEMENT,copybooks/PC/grcae001.cpy
GRCAM001,PC,Products and Completed Operations Liability,CA,ERROR-MSG,copybooks/PC/grcam001.cpy
GRCOP001,PC,Products and Completed Operations Liability,CO,POLICY-RECORD,copybooks/PC/grcop001.cpy
GRCOY001,PC,Products and Completed Operations Liability,CO,PARTY-RECORD,copybooks/PC/grcoy001.cpy
GRCOC001,PC,Products and Completed Operations Liability,CO,COMMAREA,copybooks/PC/grcoc001.cpy
GRCOR001,PC,Products and Completed Operations Liability,CO,RATING-FACTORS,copybooks/PC/grcor001.cpy
GRCOE001,PC,Products and Completed Operations Liability,CO,ENDORSEMENT,copybooks/PC/grcoe001.cpy
GRCOM001,PC,Products and Completed Operations Liability,CO,ERROR-MSG,copybooks/PC/grcom001.cpy
GRCTP001,PC,Products and Completed Operations Liability,CT,POLICY-RECORD,copybooks/PC/grctp001.cpy
GRCTY001,PC,Products and Completed Operations Liability,CT,PARTY-RECORD,copybooks/PC/grcty001.cpy
GRCTC001,PC,Products and Completed Operations Liability,CT,COMMAREA,copybooks/PC/grctc001.cpy
GRCTR001,PC,Products and Completed Operations Liability,CT,RATING-FACTORS,copybooks/PC/grctr001.cpy
GRCTE001,PC,Products and Completed Operations Liability,CT,ENDORSEMENT,copybooks/PC/grcte001.cpy
GRCTM001,PC,Products and Completed Operations Liability,CT,ERROR-MSG,copybooks/PC/grctm001.cpy
GRDEP001,PC,Products and Completed Operations Liability,DE,POLICY-RECORD,copybooks/PC/grdep001.cpy
GRDEY001,PC,Products and Completed Operations Liability,DE,PARTY-RECORD,copybooks/PC/grdey001.cpy
GRDEC001,PC,Products and Completed Operations Liability,DE,COMMAREA,copybooks/PC/grdec001.cpy
GRDER001,PC,Products and Completed Operations Liability,DE,RATING-FACTORS,copybooks/PC/grder001.cpy
GRDEE001,PC,Products and Completed Operations Liability,DE,ENDORSEMENT,copybooks/PC/grdee001.cpy
GRDEM001,PC,Products and Completed Operations Liability,DE,ERROR-MSG,copybooks/PC/grdem001.cpy
GRDCP001,PC,Products and Completed Operations Liability,DC,POLICY-RECORD,copybooks/PC/grdcp001.cpy
GRDCY001,PC,Products and Completed Operations Liability,DC,PARTY-RECORD,copybooks/PC/grdcy001.cpy
GRDCC001,PC,Products and Completed Operations Liability,DC,COMMAREA,copybooks/PC/grdcc001.cpy
GRDCR001,PC,Products and Completed Operations Liability,DC,RATING-FACTORS,copybooks/PC/grdcr001.cpy
GRDCE001,PC,Products and Completed Operations Liability,DC,ENDORSEMENT,copybooks/PC/grdce001.cpy
GRDCM001,PC,Products and Completed Operations Liability,DC,ERROR-MSG,copybooks/PC/grdcm001.cpy
GRFLP001,PC,Products and Completed Operations Liability,FL,POLICY-RECORD,copybooks/PC/grflp001.cpy
GRFLY001,PC,Products and Completed Operations Liability,FL,PARTY-RECORD,copybooks/PC/grfly001.cpy
GRFLC001,PC,Products and Completed Operations Liability,FL,COMMAREA,copybooks/PC/grflc001.cpy
GRFLR001,PC,Products and Completed Operations Liability,FL,RATING-FACTORS,copybooks/PC/grflr001.cpy
GRFLE001,PC,Products and Completed Operations Liability,FL,ENDORSEMENT,copybooks/PC/grfle001.cpy
GRFLM001,PC,Products and Completed Operations Liability,FL,ERROR-MSG,copybooks/PC/grflm001.cpy
GRGAP001,PC,Products and Completed Operations Liability,GA,POLICY-RECORD,copybooks/PC/grgap001.cpy
GRGAY001,PC,Products and Completed Operations Liability,GA,PARTY-RECORD,copybooks/PC/grgay001.cpy
GRGAC001,PC,Products and Completed Operations Liability,GA,COMMAREA,copybooks/PC/grgac001.cpy
GRGAR001,PC,Products and Completed Operations Liability,GA,RATING-FACTORS,copybooks/PC/grgar001.cpy
GRGAE001,PC,Products and Completed Operations Liability,GA,ENDORSEMENT,copybooks/PC/grgae001.cpy
GRGAM001,PC,Products and Completed Operations Liability,GA,ERROR-MSG,copybooks/PC/grgam001.cpy
GRHIP001,PC,Products and Completed Operations Liability,HI,POLICY-RECORD,copybooks/PC/grhip001.cpy
GRHIY001,PC,Products and Completed Operations Liability,HI,PARTY-RECORD,copybooks/PC/grhiy001.cpy
GRHIC001,PC,Products and Completed Operations Liability,HI,COMMAREA,copybooks/PC/grhic001.cpy
GRHIR001,PC,Products and Completed Operations Liability,HI,RATING-FACTORS,copybooks/PC/grhir001.cpy
GRHIE001,PC,Products and Completed Operations Liability,HI,ENDORSEMENT,copybooks/PC/grhie001.cpy
GRHIM001,PC,Products and Completed Operations Liability,HI,ERROR-MSG,copybooks/PC/grhim001.cpy
GRIDP001,PC,Products and Completed Operations Liability,ID,POLICY-RECORD,copybooks/PC/gridp001.cpy
GRIDY001,PC,Products and Completed Operations Liability,ID,PARTY-RECORD,copybooks/PC/gridy001.cpy
GRIDC001,PC,Products and Completed Operations Liability,ID,COMMAREA,copybooks/PC/gridc001.cpy
GRIDR001,PC,Products and Completed Operations Liability,ID,RATING-FACTORS,copybooks/PC/gridr001.cpy
GRIDE001,PC,Products and Completed Operations Liability,ID,ENDORSEMENT,copybooks/PC/gride001.cpy
GRIDM001,PC,Products and Completed Operations Liability,ID,ERROR-MSG,copybooks/PC/gridm001.cpy
GRILP001,PC,Products and Completed Operations Liability,IL,POLICY-RECORD,copybooks/PC/grilp001.cpy
GRILY001,PC,Products and Completed Operations Liability,IL,PARTY-RECORD,copybooks/PC/grily001.cpy
GRILC001,PC,Products and Completed Operations Liability,IL,COMMAREA,copybooks/PC/grilc001.cpy
GRILR001,PC,Products and Completed Operations Liability,IL,RATING-FACTORS,copybooks/PC/grilr001.cpy
GRILE001,PC,Products and Completed Operations Liability,IL,ENDORSEMENT,copybooks/PC/grile001.cpy
GRILM001,PC,Products and Completed Operations Liability,IL,ERROR-MSG,copybooks/PC/grilm001.cpy
GRINP001,PC,Products and Completed Operations Liability,IN,POLICY-RECORD,copybooks/PC/grinp001.cpy
GRINY001,PC,Products and Completed Operations Liability,IN,PARTY-RECORD,copybooks/PC/griny001.cpy
GRINC001,PC,Products and Completed Operations Liability,IN,COMMAREA,copybooks/PC/grinc001.cpy
GRINR001,PC,Products and Completed Operations Liability,IN,RATING-FACTORS,copybooks/PC/grinr001.cpy
GRINE001,PC,Products and Completed Operations Liability,IN,ENDORSEMENT,copybooks/PC/grine001.cpy
GRINM001,PC,Products and Completed Operations Liability,IN,ERROR-MSG,copybooks/PC/grinm001.cpy
GRIAP001,PC,Products and Completed Operations Liability,IA,POLICY-RECORD,copybooks/PC/griap001.cpy
GRIAY001,PC,Products and Completed Operations Liability,IA,PARTY-RECORD,copybooks/PC/griay001.cpy
GRIAC001,PC,Products and Completed Operations Liability,IA,COMMAREA,copybooks/PC/griac001.cpy
GRIAR001,PC,Products and Completed Operations Liability,IA,RATING-FACTORS,copybooks/PC/griar001.cpy
GRIAE001,PC,Products and Completed Operations Liability,IA,ENDORSEMENT,copybooks/PC/griae001.cpy
GRIAM001,PC,Products and Completed Operations Liability,IA,ERROR-MSG,copybooks/PC/griam001.cpy
GRKSP001,PC,Products and Completed Operations Liability,KS,POLICY-RECORD,copybooks/PC/grksp001.cpy
GRKSY001,PC,Products and Completed Operations Liability,KS,PARTY-RECORD,copybooks/PC/grksy001.cpy
GRKSC001,PC,Products and Completed Operations Liability,KS,COMMAREA,copybooks/PC/grksc001.cpy
GRKSR001,PC,Products and Completed Operations Liability,KS,RATING-FACTORS,copybooks/PC/grksr001.cpy
GRKSE001,PC,Products and Completed Operations Liability,KS,ENDORSEMENT,copybooks/PC/grkse001.cpy
GRKSM001,PC,Products and Completed Operations Liability,KS,ERROR-MSG,copybooks/PC/grksm001.cpy
GRKYP001,PC,Products and Completed Operations Liability,KY,POLICY-RECORD,copybooks/PC/grkyp001.cpy
GRKYY001,PC,Products and Completed Operations Liability,KY,PARTY-RECORD,copybooks/PC/grkyy001.cpy
GRKYC001,PC,Products and Completed Operations Liability,KY,COMMAREA,copybooks/PC/grkyc001.cpy
GRKYR001,PC,Products and Completed Operations Liability,KY,RATING-FACTORS,copybooks/PC/grkyr001.cpy
GRKYE001,PC,Products and Completed Operations Liability,KY,ENDORSEMENT,copybooks/PC/grkye001.cpy
GRKYM001,PC,Products and Completed Operations Liability,KY,ERROR-MSG,copybooks/PC/grkym001.cpy
GRLAP001,PC,Products and Completed Operations Liability,LA,POLICY-RECORD,copybooks/PC/grlap001.cpy
GRLAY001,PC,Products and Completed Operations Liability,LA,PARTY-RECORD,copybooks/PC/grlay001.cpy
GRLAC001,PC,Products and Completed Operations Liability,LA,COMMAREA,copybooks/PC/grlac001.cpy
GRLAR001,PC,Products and Completed Operations Liability,LA,RATING-FACTORS,copybooks/PC/grlar001.cpy
GRLAE001,PC,Products and Completed Operations Liability,LA,ENDORSEMENT,copybooks/PC/grlae001.cpy
GRLAM001,PC,Products and Completed Operations Liability,LA,ERROR-MSG,copybooks/PC/grlam001.cpy
GRMEP001,PC,Products and Completed Operations Liability,ME,POLICY-RECORD,copybooks/PC/grmep001.cpy
GRMEY001,PC,Products and Completed Operations Liability,ME,PARTY-RECORD,copybooks/PC/grmey001.cpy
GRMEC001,PC,Products and Completed Operations Liability,ME,COMMAREA,copybooks/PC/grmec001.cpy
GRMER001,PC,Products and Completed Operations Liability,ME,RATING-FACTORS,copybooks/PC/grmer001.cpy
GRMEE001,PC,Products and Completed Operations Liability,ME,ENDORSEMENT,copybooks/PC/grmee001.cpy
GRMEM001,PC,Products and Completed Operations Liability,ME,ERROR-MSG,copybooks/PC/grmem001.cpy
GRMDP001,PC,Products and Completed Operations Liability,MD,POLICY-RECORD,copybooks/PC/grmdp001.cpy
GRMDY001,PC,Products and Completed Operations Liability,MD,PARTY-RECORD,copybooks/PC/grmdy001.cpy
GRMDC001,PC,Products and Completed Operations Liability,MD,COMMAREA,copybooks/PC/grmdc001.cpy
GRMDR001,PC,Products and Completed Operations Liability,MD,RATING-FACTORS,copybooks/PC/grmdr001.cpy
GRMDE001,PC,Products and Completed Operations Liability,MD,ENDORSEMENT,copybooks/PC/grmde001.cpy
GRMDM001,PC,Products and Completed Operations Liability,MD,ERROR-MSG,copybooks/PC/grmdm001.cpy
GRMAP001,PC,Products and Completed Operations Liability,MA,POLICY-RECORD,copybooks/PC/grmap001.cpy
GRMAY001,PC,Products and Completed Operations Liability,MA,PARTY-RECORD,copybooks/PC/grmay001.cpy
GRMAC001,PC,Products and Completed Operations Liability,MA,COMMAREA,copybooks/PC/grmac001.cpy
GRMAR001,PC,Products and Completed Operations Liability,MA,RATING-FACTORS,copybooks/PC/grmar001.cpy
GRMAE001,PC,Products and Completed Operations Liability,MA,ENDORSEMENT,copybooks/PC/grmae001.cpy
GRMAM001,PC,Products and Completed Operations Liability,MA,ERROR-MSG,copybooks/PC/grmam001.cpy
GRMIP001,PC,Products and Completed Operations Liability,MI,POLICY-RECORD,copybooks/PC/grmip001.cpy
GRMIY001,PC,Products and Completed Operations Liability,MI,PARTY-RECORD,copybooks/PC/grmiy001.cpy
GRMIC001,PC,Products and Completed Operations Liability,MI,COMMAREA,copybooks/PC/grmic001.cpy
GRMIR001,PC,Products and Completed Operations Liability,MI,RATING-FACTORS,copybooks/PC/grmir001.cpy
GRMIE001,PC,Products and Completed Operations Liability,MI,ENDORSEMENT,copybooks/PC/grmie001.cpy
GRMIM001,PC,Products and Completed Operations Liability,MI,ERROR-MSG,copybooks/PC/grmim001.cpy
GRMNP001,PC,Products and Completed Operations Liability,MN,POLICY-RECORD,copybooks/PC/grmnp001.cpy
GRMNY001,PC,Products and Completed Operations Liability,MN,PARTY-RECORD,copybooks/PC/grmny001.cpy
GRMNC001,PC,Products and Completed Operations Liability,MN,COMMAREA,copybooks/PC/grmnc001.cpy
GRMNR001,PC,Products and Completed Operations Liability,MN,RATING-FACTORS,copybooks/PC/grmnr001.cpy
GRMNE001,PC,Products and Completed Operations Liability,MN,ENDORSEMENT,copybooks/PC/grmne001.cpy
GRMNM001,PC,Products and Completed Operations Liability,MN,ERROR-MSG,copybooks/PC/grmnm001.cpy
GRMSP001,PC,Products and Completed Operations Liability,MS,POLICY-RECORD,copybooks/PC/grmsp001.cpy
GRMSY001,PC,Products and Completed Operations Liability,MS,PARTY-RECORD,copybooks/PC/grmsy001.cpy
GRMSC001,PC,Products and Completed Operations Liability,MS,COMMAREA,copybooks/PC/grmsc001.cpy
GRMSR001,PC,Products and Completed Operations Liability,MS,RATING-FACTORS,copybooks/PC/grmsr001.cpy
GRMSE001,PC,Products and Completed Operations Liability,MS,ENDORSEMENT,copybooks/PC/grmse001.cpy
GRMSM001,PC,Products and Completed Operations Liability,MS,ERROR-MSG,copybooks/PC/grmsm001.cpy
GRMOP001,PC,Products and Completed Operations Liability,MO,POLICY-RECORD,copybooks/PC/grmop001.cpy
GRMOY001,PC,Products and Completed Operations Liability,MO,PARTY-RECORD,copybooks/PC/grmoy001.cpy
GRMOC001,PC,Products and Completed Operations Liability,MO,COMMAREA,copybooks/PC/grmoc001.cpy
GRMOR001,PC,Products and Completed Operations Liability,MO,RATING-FACTORS,copybooks/PC/grmor001.cpy
GRMOE001,PC,Products and Completed Operations Liability,MO,ENDORSEMENT,copybooks/PC/grmoe001.cpy
GRMOM001,PC,Products and Completed Operations Liability,MO,ERROR-MSG,copybooks/PC/grmom001.cpy
GRMTP001,PC,Products and Completed Operations Liability,MT,POLICY-RECORD,copybooks/PC/grmtp001.cpy
GRMTY001,PC,Products and Completed Operations Liability,MT,PARTY-RECORD,copybooks/PC/grmty001.cpy
GRMTC001,PC,Products and Completed Operations Liability,MT,COMMAREA,copybooks/PC/grmtc001.cpy
GRMTR001,PC,Products and Completed Operations Liability,MT,RATING-FACTORS,copybooks/PC/grmtr001.cpy
GRMTE001,PC,Products and Completed Operations Liability,MT,ENDORSEMENT,copybooks/PC/grmte001.cpy
GRMTM001,PC,Products and Completed Operations Liability,MT,ERROR-MSG,copybooks/PC/grmtm001.cpy
GRNEP001,PC,Products and Completed Operations Liability,NE,POLICY-RECORD,copybooks/PC/grnep001.cpy
GRNEY001,PC,Products and Completed Operations Liability,NE,PARTY-RECORD,copybooks/PC/grney001.cpy
GRNEC001,PC,Products and Completed Operations Liability,NE,COMMAREA,copybooks/PC/grnec001.cpy
GRNER001,PC,Products and Completed Operations Liability,NE,RATING-FACTORS,copybooks/PC/grner001.cpy
GRNEE001,PC,Products and Completed Operations Liability,NE,ENDORSEMENT,copybooks/PC/grnee001.cpy
GRNEM001,PC,Products and Completed Operations Liability,NE,ERROR-MSG,copybooks/PC/grnem001.cpy
GRNVP001,PC,Products and Completed Operations Liability,NV,POLICY-RECORD,copybooks/PC/grnvp001.cpy
GRNVY001,PC,Products and Completed Operations Liability,NV,PARTY-RECORD,copybooks/PC/grnvy001.cpy
GRNVC001,PC,Products and Completed Operations Liability,NV,COMMAREA,copybooks/PC/grnvc001.cpy
GRNVR001,PC,Products and Completed Operations Liability,NV,RATING-FACTORS,copybooks/PC/grnvr001.cpy
GRNVE001,PC,Products and Completed Operations Liability,NV,ENDORSEMENT,copybooks/PC/grnve001.cpy
GRNVM001,PC,Products and Completed Operations Liability,NV,ERROR-MSG,copybooks/PC/grnvm001.cpy
GRNHP001,PC,Products and Completed Operations Liability,NH,POLICY-RECORD,copybooks/PC/grnhp001.cpy
GRNHY001,PC,Products and Completed Operations Liability,NH,PARTY-RECORD,copybooks/PC/grnhy001.cpy
GRNHC001,PC,Products and Completed Operations Liability,NH,COMMAREA,copybooks/PC/grnhc001.cpy
GRNHR001,PC,Products and Completed Operations Liability,NH,RATING-FACTORS,copybooks/PC/grnhr001.cpy
GRNHE001,PC,Products and Completed Operations Liability,NH,ENDORSEMENT,copybooks/PC/grnhe001.cpy
GRNHM001,PC,Products and Completed Operations Liability,NH,ERROR-MSG,copybooks/PC/grnhm001.cpy
GRNJP001,PC,Products and Completed Operations Liability,NJ,POLICY-RECORD,copybooks/PC/grnjp001.cpy
GRNJY001,PC,Products and Completed Operations Liability,NJ,PARTY-RECORD,copybooks/PC/grnjy001.cpy
GRNJC001,PC,Products and Completed Operations Liability,NJ,COMMAREA,copybooks/PC/grnjc001.cpy
GRNJR001,PC,Products and Completed Operations Liability,NJ,RATING-FACTORS,copybooks/PC/grnjr001.cpy
GRNJE001,PC,Products and Completed Operations Liability,NJ,ENDORSEMENT,copybooks/PC/grnje001.cpy
GRNJM001,PC,Products and Completed Operations Liability,NJ,ERROR-MSG,copybooks/PC/grnjm001.cpy
GRNMP001,PC,Products and Completed Operations Liability,NM,POLICY-RECORD,copybooks/PC/grnmp001.cpy
GRNMY001,PC,Products and Completed Operations Liability,NM,PARTY-RECORD,copybooks/PC/grnmy001.cpy
GRNMC001,PC,Products and Completed Operations Liability,NM,COMMAREA,copybooks/PC/grnmc001.cpy
